id,label,predict_result,predict_score,predict_detail,type
303,1,1,0.9972267623893084,"{'0': 0.0027732376106915924, '1': 0.9972267623893084}",predict
308,1,1,0.9958046419794129,"{'0': 0.0041953580205871255, '1': 0.9958046419794129}",predict
312,1,1,0.94742056137711,"{'0': 0.05257943862289005, '1': 0.94742056137711}",predict
315,1,1,0.9915324087659392,"{'0': 0.008467591234060823, '1': 0.9915324087659392}",predict
317,1,1,0.9957953656236154,"{'0': 0.0042046343763846306, '1': 0.9957953656236154}",predict
319,1,1,0.9920875458055615,"{'0': 0.007912454194438534, '1': 0.9920875458055615}",predict
320,1,1,0.9881823948720144,"{'0': 0.011817605127985575, '1': 0.9881823948720144}",predict
322,1,1,0.9988493527902672,"{'0': 0.0011506472097327913, '1': 0.9988493527902672}",predict
326,1,1,0.980391206781016,"{'0': 0.01960879321898401, '1': 0.980391206781016}",predict
328,1,1,0.9925153166911719,"{'0': 0.007484683308828122, '1': 0.9925153166911719}",predict
333,1,1,0.9821880414579192,"{'0': 0.01781195854208084, '1': 0.9821880414579192}",predict
342,1,1,0.9946992923459694,"{'0': 0.0053007076540305675, '1': 0.9946992923459694}",predict
364,0,0,0.422760712661563,"{'0': 0.577239287338437, '1': 0.422760712661563}",predict
381,1,1,0.7009587690930407,"{'0': 0.29904123090695933, '1': 0.7009587690930407}",predict
390,1,1,0.9665930041796132,"{'0': 0.03340699582038675, '1': 0.9665930041796132}",predict
393,1,1,0.9724632054382822,"{'0': 0.02753679456171776, '1': 0.9724632054382822}",predict
399,1,1,0.9944231344308399,"{'0': 0.00557686556916015, '1': 0.9944231344308399}",predict
402,1,1,0.997854198680158,"{'0': 0.002145801319841989, '1': 0.997854198680158}",predict
406,1,0,0.08356996923280716,"{'0': 0.9164300307671929, '1': 0.08356996923280716}",predict
412,1,1,0.8556084246269519,"{'0': 0.14439157537304814, '1': 0.8556084246269519}",predict
420,1,1,0.9968567342868172,"{'0': 0.003143265713182797, '1': 0.9968567342868172}",predict
425,1,1,0.9910929160291906,"{'0': 0.008907083970809415, '1': 0.9910929160291906}",predict
426,1,1,0.9971195061355134,"{'0': 0.002880493864486633, '1': 0.9971195061355134}",predict
427,1,1,0.9913758584590414,"{'0': 0.008624141540958585, '1': 0.9913758584590414}",predict
431,1,1,0.9963327837597638,"{'0': 0.0036672162402362485, '1': 0.9963327837597638}",predict
434,1,1,0.9761688121540699,"{'0': 0.02383118784593008, '1': 0.9761688121540699}",predict
435,1,1,0.811519412789329,"{'0': 0.18848058721067096, '1': 0.811519412789329}",predict
436,1,1,0.9775167205589559,"{'0': 0.022483279441044113, '1': 0.9775167205589559}",predict
438,0,0,0.3286921144304519,"{'0': 0.6713078855695481, '1': 0.3286921144304519}",predict
440,1,1,0.9899784749017505,"{'0': 0.010021525098249495, '1': 0.9899784749017505}",predict
442,1,1,0.9975785941194393,"{'0': 0.002421405880560723, '1': 0.9975785941194393}",predict
443,1,1,0.9931624726458105,"{'0': 0.006837527354189521, '1': 0.9931624726458105}",predict
445,1,1,0.9532169054903042,"{'0': 0.046783094509695755, '1': 0.9532169054903042}",predict
446,1,1,0.9928954776157427,"{'0': 0.007104522384257295, '1': 0.9928954776157427}",predict
452,1,1,0.8530500073914741,"{'0': 0.14694999260852593, '1': 0.8530500073914741}",predict
458,1,0,0.44724037220805485,"{'0': 0.5527596277919451, '1': 0.44724037220805485}",predict
461,1,0,0.27769568589854104,"{'0': 0.7223043141014589, '1': 0.27769568589854104}",predict
464,1,1,0.9895990780773571,"{'0': 0.010400921922642858, '1': 0.9895990780773571}",predict
466,1,1,0.9556218123404335,"{'0': 0.04437818765956647, '1': 0.9556218123404335}",predict
472,1,1,0.979185016433658,"{'0': 0.020814983566342038, '1': 0.979185016433658}",predict
474,1,1,0.9893123404992096,"{'0': 0.010687659500790425, '1': 0.9893123404992096}",predict
477,1,1,0.9456116263394999,"{'0': 0.05438837366050009, '1': 0.9456116263394999}",predict
481,1,1,0.9962819534542466,"{'0': 0.003718046545753362, '1': 0.9962819534542466}",predict
486,1,1,0.5730990010398256,"{'0': 0.4269009989601744, '1': 0.5730990010398256}",predict
491,1,1,0.9954136549988598,"{'0': 0.004586345001140191, '1': 0.9954136549988598}",predict
494,1,0,0.0037788758960453335,"{'0': 0.9962211241039547, '1': 0.0037788758960453335}",predict
500,1,1,0.9598550979328293,"{'0': 0.040144902067170696, '1': 0.9598550979328293}",predict
503,1,1,0.9688730268337347,"{'0': 0.031126973166265337, '1': 0.9688730268337347}",predict
505,1,1,0.9942759322773882,"{'0': 0.005724067722611803, '1': 0.9942759322773882}",predict
506,1,1,0.9008760041654003,"{'0': 0.09912399583459974, '1': 0.9008760041654003}",predict
511,1,1,0.995635137786188,"{'0': 0.0043648622138120485, '1': 0.995635137786188}",predict
512,1,0,0.005221115328067257,"{'0': 0.9947788846719328, '1': 0.005221115328067257}",predict
517,1,0,0.4843312815431752,"{'0': 0.5156687184568248, '1': 0.4843312815431752}",predict
520,1,1,0.9922687019422365,"{'0': 0.007731298057763514, '1': 0.9922687019422365}",predict
526,0,0,0.03803914634167764,"{'0': 0.9619608536583224, '1': 0.03803914634167764}",predict
528,1,1,0.9976522044156627,"{'0': 0.0023477955843372866, '1': 0.9976522044156627}",predict
529,1,1,0.8938682853809885,"{'0': 0.1061317146190115, '1': 0.8938682853809885}",predict
530,1,1,0.9189968309923748,"{'0': 0.08100316900762516, '1': 0.9189968309923748}",predict
533,1,1,0.9825216964146576,"{'0': 0.017478303585342414, '1': 0.9825216964146576}",predict
535,1,1,0.9952487579980636,"{'0': 0.00475124200193644, '1': 0.9952487579980636}",predict
539,1,1,0.9989932415800402,"{'0': 0.0010067584199597857, '1': 0.9989932415800402}",predict
540,1,0,0.04980547841613101,"{'0': 0.950194521583869, '1': 0.04980547841613101}",predict
548,1,1,0.9958937873337554,"{'0': 0.0041062126662445575, '1': 0.9958937873337554}",predict
549,1,1,0.9936864138545054,"{'0': 0.0063135861454945985, '1': 0.9936864138545054}",predict
557,1,1,0.9917570900563137,"{'0': 0.00824290994368626, '1': 0.9917570900563137}",predict
563,1,1,0.9548526707653375,"{'0': 0.04514732923466247, '1': 0.9548526707653375}",predict
565,1,0,0.4804160339091015,"{'0': 0.5195839660908985, '1': 0.4804160339091015}",predict
568,1,1,0.9187168935173239,"{'0': 0.08128310648267612, '1': 0.9187168935173239}",predict
569,1,1,0.9773334555447301,"{'0': 0.022666544455269944, '1': 0.9773334555447301}",predict
571,1,1,0.9729363298802726,"{'0': 0.027063670119727434, '1': 0.9729363298802726}",predict
583,1,1,0.9974565998486693,"{'0': 0.002543400151330699, '1': 0.9974565998486693}",predict
587,1,1,0.9568033794436699,"{'0': 0.04319662055633011, '1': 0.9568033794436699}",predict
613,1,0,0.1401628955538326,"{'0': 0.8598371044461675, '1': 0.1401628955538326}",predict
615,1,1,0.9902788133479707,"{'0': 0.009721186652029257, '1': 0.9902788133479707}",predict
618,1,1,0.8120084809224296,"{'0': 0.1879915190775704, '1': 0.8120084809224296}",predict
632,1,1,0.9891454201419326,"{'0': 0.01085457985806737, '1': 0.9891454201419326}",predict
638,1,1,0.646060064430546,"{'0': 0.353939935569454, '1': 0.646060064430546}",predict
641,1,1,0.9655988663487527,"{'0': 0.034401133651247306, '1': 0.9655988663487527}",predict
644,1,1,0.9977863594465339,"{'0': 0.0022136405534660675, '1': 0.9977863594465339}",predict
646,1,1,0.9987892096556514,"{'0': 0.0012107903443485668, '1': 0.9987892096556514}",predict
649,1,1,0.9982329615939534,"{'0': 0.0017670384060466393, '1': 0.9982329615939534}",predict
654,1,1,0.9912798249664438,"{'0': 0.008720175033556155, '1': 0.9912798249664438}",predict
656,1,0,0.3138473627945388,"{'0': 0.6861526372054612, '1': 0.3138473627945388}",predict
667,0,0,0.008199706853476896,"{'0': 0.9918002931465231, '1': 0.008199706853476896}",predict
669,0,0,0.05359308190770558,"{'0': 0.9464069180922944, '1': 0.05359308190770558}",predict
672,0,0,0.017483206036351364,"{'0': 0.9825167939636487, '1': 0.017483206036351364}",predict
682,0,0,0.010163033344811641,"{'0': 0.9898369666551884, '1': 0.010163033344811641}",predict
686,1,1,0.8814820790998883,"{'0': 0.1185179209001117, '1': 0.8814820790998883}",predict
688,0,0,0.06795431209273997,"{'0': 0.9320456879072601, '1': 0.06795431209273997}",predict
692,0,0,0.010269446013283225,"{'0': 0.9897305539867167, '1': 0.010269446013283225}",predict
712,0,1,0.5638660624547598,"{'0': 0.4361339375452402, '1': 0.5638660624547598}",predict
716,0,0,0.0063448964436923876,"{'0': 0.9936551035563076, '1': 0.0063448964436923876}",predict
742,0,0,0.34741207182819767,"{'0': 0.6525879281718023, '1': 0.34741207182819767}",predict
744,0,0,0.10257097137026648,"{'0': 0.8974290286297335, '1': 0.10257097137026648}",predict
747,0,0,0.05102996208158185,"{'0': 0.9489700379184182, '1': 0.05102996208158185}",predict
748,0,0,0.04533566513080954,"{'0': 0.9546643348691904, '1': 0.04533566513080954}",predict
752,0,0,0.013993820297290401,"{'0': 0.9860061797027097, '1': 0.013993820297290401}",predict
753,0,0,0.19688826152093528,"{'0': 0.8031117384790647, '1': 0.19688826152093528}",predict
760,0,0,0.003780343874742865,"{'0': 0.9962196561252571, '1': 0.003780343874742865}",predict
773,0,0,0.02343718545328211,"{'0': 0.9765628145467179, '1': 0.02343718545328211}",predict
783,1,0,0.17562764712284964,"{'0': 0.8243723528771504, '1': 0.17562764712284964}",predict
785,0,0,0.005791862338589643,"{'0': 0.9942081376614104, '1': 0.005791862338589643}",predict
787,0,0,0.4316906087416946,"{'0': 0.5683093912583054, '1': 0.4316906087416946}",predict
790,0,0,0.04086244743841876,"{'0': 0.9591375525615813, '1': 0.04086244743841876}",predict
794,0,0,0.036631109392668566,"{'0': 0.9633688906073314, '1': 0.036631109392668566}",predict
796,0,0,0.0056021427743064576,"{'0': 0.9943978572256935, '1': 0.0056021427743064576}",predict
799,0,1,0.554188980982941,"{'0': 0.445811019017059, '1': 0.554188980982941}",predict
808,0,0,0.02940592401300788,"{'0': 0.9705940759869921, '1': 0.02940592401300788}",predict
811,0,0,0.04769981754224948,"{'0': 0.9523001824577505, '1': 0.04769981754224948}",predict
813,0,0,0.06638498982094304,"{'0': 0.933615010179057, '1': 0.06638498982094304}",predict
815,0,0,0.01576605227880649,"{'0': 0.9842339477211935, '1': 0.01576605227880649}",predict
817,0,0,0.005985566058436419,"{'0': 0.9940144339415636, '1': 0.005985566058436419}",predict
818,0,0,0.125081352987944,"{'0': 0.874918647012056, '1': 0.125081352987944}",predict
833,0,0,0.017385200240483553,"{'0': 0.9826147997595165, '1': 0.017385200240483553}",predict
862,0,0,0.019522059266222577,"{'0': 0.9804779407337775, '1': 0.019522059266222577}",predict
867,0,0,0.033565590714972136,"{'0': 0.9664344092850279, '1': 0.033565590714972136}",predict
875,0,0,0.0076951291864920165,"{'0': 0.9923048708135079, '1': 0.0076951291864920165}",predict
878,0,0,0.19158841489689654,"{'0': 0.8084115851031035, '1': 0.19158841489689654}",predict
879,0,0,0.0011752534328694556,"{'0': 0.9988247465671305, '1': 0.0011752534328694556}",predict
892,0,0,0.13384278390634394,"{'0': 0.866157216093656, '1': 0.13384278390634394}",predict
898,0,0,0.07942299973346553,"{'0': 0.9205770002665344, '1': 0.07942299973346553}",predict
900,0,0,0.004723231714441576,"{'0': 0.9952767682855584, '1': 0.004723231714441576}",predict
902,0,0,0.44720720206829195,"{'0': 0.552792797931708, '1': 0.44720720206829195}",predict
907,0,0,0.014895936994204316,"{'0': 0.9851040630057957, '1': 0.014895936994204316}",predict
921,0,0,0.02959700581920758,"{'0': 0.9704029941807925, '1': 0.02959700581920758}",predict
933,0,0,0.011452005863724166,"{'0': 0.9885479941362758, '1': 0.011452005863724166}",predict
939,0,0,0.060427637895217254,"{'0': 0.9395723621047828, '1': 0.060427637895217254}",predict
940,0,0,0.01342634231659635,"{'0': 0.9865736576834037, '1': 0.01342634231659635}",predict
942,0,0,0.033499512408347615,"{'0': 0.9665004875916524, '1': 0.033499512408347615}",predict
953,0,0,0.04894041591614159,"{'0': 0.9510595840838584, '1': 0.04894041591614159}",predict
959,0,0,0.2717567654350592,"{'0': 0.7282432345649408, '1': 0.2717567654350592}",predict
963,0,0,0.1922204239371329,"{'0': 0.8077795760628671, '1': 0.1922204239371329}",predict
966,0,0,0.06362363273176219,"{'0': 0.9363763672682378, '1': 0.06362363273176219}",predict
968,1,1,0.832839210997436,"{'0': 0.16716078900256404, '1': 0.832839210997436}",predict
970,0,0,0.01132530111537876,"{'0': 0.9886746988846212, '1': 0.01132530111537876}",predict
974,1,0,0.228739471559117,"{'0': 0.771260528440883, '1': 0.228739471559117}",predict
975,0,0,0.12454717962112791,"{'0': 0.8754528203788721, '1': 0.12454717962112791}",predict
977,0,0,0.035898014285207155,"{'0': 0.9641019857147929, '1': 0.035898014285207155}",predict
979,1,0,0.022639409804573362,"{'0': 0.9773605901954266, '1': 0.022639409804573362}",predict
981,0,0,0.006971653078070858,"{'0': 0.9930283469219291, '1': 0.006971653078070858}",predict
984,0,0,0.05449703800871854,"{'0': 0.9455029619912815, '1': 0.05449703800871854}",predict
986,0,0,0.004207997267798817,"{'0': 0.9957920027322011, '1': 0.004207997267798817}",predict
987,0,1,0.5945976077089171,"{'0': 0.4054023922910829, '1': 0.5945976077089171}",predict
988,0,0,0.013419960022575672,"{'0': 0.9865800399774243, '1': 0.013419960022575672}",predict
991,0,0,0.0010757744624162486,"{'0': 0.9989242255375838, '1': 0.0010757744624162486}",predict
993,0,0,0.038337257488775985,"{'0': 0.961662742511224, '1': 0.038337257488775985}",predict
995,0,0,0.028790424311831427,"{'0': 0.9712095756881686, '1': 0.028790424311831427}",predict
997,0,0,0.018842609839708636,"{'0': 0.9811573901602914, '1': 0.018842609839708636}",predict
1005,0,0,0.02388396344448961,"{'0': 0.9761160365555104, '1': 0.02388396344448961}",predict
1012,0,0,0.11615581266077527,"{'0': 0.8838441873392248, '1': 0.11615581266077527}",predict
1015,0,0,0.011046892840964493,"{'0': 0.9889531071590355, '1': 0.011046892840964493}",predict
1023,1,0,0.26925380315527264,"{'0': 0.7307461968447273, '1': 0.26925380315527264}",predict
1029,0,0,0.07581216506698636,"{'0': 0.9241878349330136, '1': 0.07581216506698636}",predict
1041,0,0,0.13592588814774698,"{'0': 0.864074111852253, '1': 0.13592588814774698}",predict
1049,0,1,0.675430469729568,"{'0': 0.324569530270432, '1': 0.675430469729568}",predict
1050,0,0,0.03703089214910416,"{'0': 0.9629691078508958, '1': 0.03703089214910416}",predict
1054,0,0,0.003365982390413795,"{'0': 0.9966340176095863, '1': 0.003365982390413795}",predict
1061,0,0,0.030511799884572328,"{'0': 0.9694882001154277, '1': 0.030511799884572328}",predict
1064,0,0,0.013185203875345487,"{'0': 0.9868147961246545, '1': 0.013185203875345487}",predict
1083,1,0,0.13618960890135928,"{'0': 0.8638103910986408, '1': 0.13618960890135928}",predict
1091,0,0,0.06914782179361544,"{'0': 0.9308521782063846, '1': 0.06914782179361544}",predict
1092,1,0,0.1732098996137094,"{'0': 0.8267901003862906, '1': 0.1732098996137094}",predict
1098,0,0,0.008823199225937198,"{'0': 0.9911768007740628, '1': 0.008823199225937198}",predict
1101,0,0,0.23560177182600084,"{'0': 0.7643982281739992, '1': 0.23560177182600084}",predict
1103,0,0,0.039996394398352,"{'0': 0.960003605601648, '1': 0.039996394398352}",predict
1107,0,0,0.023883002363968935,"{'0': 0.9761169976360311, '1': 0.023883002363968935}",predict
1113,1,1,0.9557952581015755,"{'0': 0.04420474189842449, '1': 0.9557952581015755}",predict
1114,0,0,0.05853763733288384,"{'0': 0.9414623626671161, '1': 0.05853763733288384}",predict
1115,0,0,0.010650074775115616,"{'0': 0.9893499252248844, '1': 0.010650074775115616}",predict
1126,0,0,0.18867503240896583,"{'0': 0.8113249675910341, '1': 0.18867503240896583}",predict
1129,0,0,0.03734959563935801,"{'0': 0.962650404360642, '1': 0.03734959563935801}",predict
1135,0,0,0.0010064461612147924,"{'0': 0.9989935538387852, '1': 0.0010064461612147924}",predict
1140,0,0,0.05470298206003241,"{'0': 0.9452970179399676, '1': 0.05470298206003241}",predict
1150,0,0,0.028093809015430536,"{'0': 0.9719061909845694, '1': 0.028093809015430536}",predict
1151,0,0,0.06053521601797066,"{'0': 0.9394647839820294, '1': 0.06053521601797066}",predict
1154,0,0,0.011734724932800509,"{'0': 0.9882652750671995, '1': 0.011734724932800509}",predict
1166,0,0,0.017802041664761813,"{'0': 0.9821979583352382, '1': 0.017802041664761813}",predict
1168,0,0,0.02383734571913664,"{'0': 0.9761626542808634, '1': 0.02383734571913664}",predict
1182,0,0,0.012547366796840464,"{'0': 0.9874526332031596, '1': 0.012547366796840464}",predict
1184,0,0,0.12115228223656498,"{'0': 0.8788477177634351, '1': 0.12115228223656498}",predict
1189,0,0,0.0011717048077289258,"{'0': 0.9988282951922711, '1': 0.0011717048077289258}",predict
1190,0,0,0.00858735817538076,"{'0': 0.9914126418246192, '1': 0.00858735817538076}",predict
1196,0,0,0.02721669185405003,"{'0': 0.9727833081459499, '1': 0.02721669185405003}",predict
1200,0,0,0.25025614884483,"{'0': 0.74974385115517, '1': 0.25025614884483}",predict
1208,0,0,0.018498108599551442,"{'0': 0.9815018914004485, '1': 0.018498108599551442}",predict
1210,0,0,0.009308728780793325,"{'0': 0.9906912712192066, '1': 0.009308728780793325}",predict
1212,0,0,0.1851115053952661,"{'0': 0.8148884946047339, '1': 0.1851115053952661}",predict
1215,0,0,0.05083988231860599,"{'0': 0.949160117681394, '1': 0.05083988231860599}",predict
1223,0,0,0.041721423324054374,"{'0': 0.9582785766759456, '1': 0.041721423324054374}",predict
1226,0,0,0.01635016330011191,"{'0': 0.983649836699888, '1': 0.01635016330011191}",predict
1227,0,0,0.0641739680693973,"{'0': 0.9358260319306027, '1': 0.0641739680693973}",predict
1228,0,0,0.055436468980271165,"{'0': 0.9445635310197288, '1': 0.055436468980271165}",predict
1232,0,0,0.3151831745210634,"{'0': 0.6848168254789366, '1': 0.3151831745210634}",predict
1244,1,1,0.5187131899794161,"{'0': 0.48128681002058393, '1': 0.5187131899794161}",predict
1247,0,0,0.10074428076554877,"{'0': 0.8992557192344512, '1': 0.10074428076554877}",predict
1249,0,0,0.16799784296237333,"{'0': 0.8320021570376267, '1': 0.16799784296237333}",predict
1253,0,0,0.0168877291044264,"{'0': 0.9831122708955736, '1': 0.0168877291044264}",predict
1259,0,0,0.003446097623844947,"{'0': 0.996553902376155, '1': 0.003446097623844947}",predict
1260,0,0,0.01186099468934019,"{'0': 0.9881390053106598, '1': 0.01186099468934019}",predict
1264,0,0,0.06491380770242466,"{'0': 0.9350861922975753, '1': 0.06491380770242466}",predict
1267,0,0,0.0175242670452593,"{'0': 0.9824757329547407, '1': 0.0175242670452593}",predict
1273,0,0,0.007717326213832814,"{'0': 0.9922826737861672, '1': 0.007717326213832814}",predict
1278,0,0,0.023791398975887747,"{'0': 0.9762086010241122, '1': 0.023791398975887747}",predict
1287,1,1,0.6593731589710099,"{'0': 0.3406268410289901, '1': 0.6593731589710099}",predict
1288,0,0,0.21803601137721024,"{'0': 0.7819639886227898, '1': 0.21803601137721024}",predict
1293,0,0,0.04384206788404949,"{'0': 0.9561579321159505, '1': 0.04384206788404949}",predict
1320,0,0,0.03976746954239496,"{'0': 0.960232530457605, '1': 0.03976746954239496}",predict
1323,0,0,0.0011685677934454126,"{'0': 0.9988314322065546, '1': 0.0011685677934454126}",predict
1324,0,0,0.0050220374212003645,"{'0': 0.9949779625787997, '1': 0.0050220374212003645}",predict
1326,0,0,0.005370815026935537,"{'0': 0.9946291849730645, '1': 0.005370815026935537}",predict
1327,0,0,0.010053729206593027,"{'0': 0.989946270793407, '1': 0.010053729206593027}",predict
