id,label,predict_result,predict_score,predict_detail,type
315,1,1,0.9979708644909323,"{'0': 0.002029135509067692, '1': 0.9979708644909323}",predict
317,1,1,0.9972654550138151,"{'0': 0.0027345449861848614, '1': 0.9972654550138151}",predict
319,1,1,0.9836755818831402,"{'0': 0.016324418116859807, '1': 0.9836755818831402}",predict
320,1,1,0.9987654971138265,"{'0': 0.0012345028861735496, '1': 0.9987654971138265}",predict
322,1,1,0.9988107964293195,"{'0': 0.0011892035706805304, '1': 0.9988107964293195}",predict
326,1,1,0.9840303150858721,"{'0': 0.01596968491412787, '1': 0.9840303150858721}",predict
328,1,1,0.9962053428207611,"{'0': 0.0037946571792388806, '1': 0.9962053428207611}",predict
333,1,1,0.9972423824210415,"{'0': 0.0027576175789585378, '1': 0.9972423824210415}",predict
342,1,1,0.9986328525655739,"{'0': 0.0013671474344261192, '1': 0.9986328525655739}",predict
364,0,1,0.8792629816458783,"{'0': 0.12073701835412165, '1': 0.8792629816458783}",predict
381,1,1,0.5652992555880062,"{'0': 0.4347007444119938, '1': 0.5652992555880062}",predict
390,1,1,0.9983049203178306,"{'0': 0.0016950796821694203, '1': 0.9983049203178306}",predict
393,1,1,0.9782894364762449,"{'0': 0.02171056352375511, '1': 0.9782894364762449}",predict
399,1,1,0.9983106915425193,"{'0': 0.0016893084574807204, '1': 0.9983106915425193}",predict
402,1,1,0.9988766855048422,"{'0': 0.00112331449515779, '1': 0.9988766855048422}",predict
406,1,0,0.11863113357905261,"{'0': 0.8813688664209474, '1': 0.11863113357905261}",predict
412,1,1,0.6712723802691376,"{'0': 0.3287276197308624, '1': 0.6712723802691376}",predict
420,1,1,0.9959071002968364,"{'0': 0.004092899703163622, '1': 0.9959071002968364}",predict
425,1,1,0.9975346507904889,"{'0': 0.0024653492095111362, '1': 0.9975346507904889}",predict
426,1,1,0.998694066730762,"{'0': 0.0013059332692380021, '1': 0.998694066730762}",predict
427,1,1,0.9966399208016982,"{'0': 0.003360079198301835, '1': 0.9966399208016982}",predict
431,1,1,0.9969905063693786,"{'0': 0.003009493630621418, '1': 0.9969905063693786}",predict
434,1,1,0.9892248362853668,"{'0': 0.010775163714633162, '1': 0.9892248362853668}",predict
435,1,1,0.9252906960210971,"{'0': 0.07470930397890285, '1': 0.9252906960210971}",predict
436,1,1,0.9663568055213152,"{'0': 0.0336431944786848, '1': 0.9663568055213152}",predict
438,1,0,0.35353393428266805,"{'0': 0.646466065717332, '1': 0.35353393428266805}",predict
440,1,1,0.962767422839499,"{'0': 0.03723257716050099, '1': 0.962767422839499}",predict
442,1,1,0.9939270371321554,"{'0': 0.0060729628678446446, '1': 0.9939270371321554}",predict
443,1,1,0.9966088951869522,"{'0': 0.0033911048130478294, '1': 0.9966088951869522}",predict
445,1,1,0.9941905078740587,"{'0': 0.005809492125941285, '1': 0.9941905078740587}",predict
446,1,1,0.9970402754635674,"{'0': 0.002959724536432562, '1': 0.9970402754635674}",predict
452,1,1,0.8354147744331005,"{'0': 0.16458522556689947, '1': 0.8354147744331005}",predict
458,1,1,0.8436128699273012,"{'0': 0.15638713007269878, '1': 0.8436128699273012}",predict
461,0,0,0.4793707375016705,"{'0': 0.5206292624983295, '1': 0.4793707375016705}",predict
464,1,1,0.9980346381049964,"{'0': 0.0019653618950036256, '1': 0.9980346381049964}",predict
466,1,1,0.9957334310322704,"{'0': 0.004266568967729589, '1': 0.9957334310322704}",predict
472,1,1,0.9910600040819609,"{'0': 0.008939995918039068, '1': 0.9910600040819609}",predict
474,1,1,0.9953967256794846,"{'0': 0.004603274320515438, '1': 0.9953967256794846}",predict
477,1,1,0.93914097192197,"{'0': 0.06085902807803001, '1': 0.93914097192197}",predict
481,1,1,0.996385934626246,"{'0': 0.003614065373753972, '1': 0.996385934626246}",predict
486,1,1,0.9176913007245513,"{'0': 0.0823086992754487, '1': 0.9176913007245513}",predict
491,1,1,0.9949156461579785,"{'0': 0.0050843538420215495, '1': 0.9949156461579785}",predict
494,1,0,0.009394932070875578,"{'0': 0.9906050679291244, '1': 0.009394932070875578}",predict
500,1,1,0.9858455385510748,"{'0': 0.014154461448925182, '1': 0.9858455385510748}",predict
503,1,1,0.9495062596700143,"{'0': 0.05049374032998566, '1': 0.9495062596700143}",predict
505,1,1,0.997052591458948,"{'0': 0.002947408541052021, '1': 0.997052591458948}",predict
506,1,1,0.9426037382907988,"{'0': 0.0573962617092012, '1': 0.9426037382907988}",predict
511,1,1,0.9980760423290471,"{'0': 0.0019239576709528805, '1': 0.9980760423290471}",predict
512,1,0,0.014710532160568219,"{'0': 0.9852894678394318, '1': 0.014710532160568219}",predict
517,1,0,0.23622392781885534,"{'0': 0.7637760721811446, '1': 0.23622392781885534}",predict
520,1,1,0.9986216278176102,"{'0': 0.0013783721823897865, '1': 0.9986216278176102}",predict
526,0,0,0.013948977593822484,"{'0': 0.9860510224061775, '1': 0.013948977593822484}",predict
528,1,1,0.9993931879281381,"{'0': 0.0006068120718618619, '1': 0.9993931879281381}",predict
529,1,1,0.6034054139197833,"{'0': 0.3965945860802167, '1': 0.6034054139197833}",predict
530,1,1,0.9516345923067664,"{'0': 0.04836540769323361, '1': 0.9516345923067664}",predict
533,1,1,0.9969746301027733,"{'0': 0.003025369897226682, '1': 0.9969746301027733}",predict
535,1,1,0.9927623250592335,"{'0': 0.0072376749407665475, '1': 0.9927623250592335}",predict
539,1,1,0.9962940443169396,"{'0': 0.0037059556830604246, '1': 0.9962940443169396}",predict
540,1,0,0.19699695803623868,"{'0': 0.8030030419637613, '1': 0.19699695803623868}",predict
548,1,1,0.9972565382988394,"{'0': 0.0027434617011605766, '1': 0.9972565382988394}",predict
549,1,1,0.992477183025338,"{'0': 0.00752281697466195, '1': 0.992477183025338}",predict
557,1,1,0.9950811324077641,"{'0': 0.00491886759223592, '1': 0.9950811324077641}",predict
563,1,1,0.997729627233244,"{'0': 0.0022703727667560125, '1': 0.997729627233244}",predict
565,1,1,0.9142802588910378,"{'0': 0.08571974110896219, '1': 0.9142802588910378}",predict
568,1,1,0.9834232869401912,"{'0': 0.01657671305980879, '1': 0.9834232869401912}",predict
569,1,1,0.9988189195441433,"{'0': 0.0011810804558567423, '1': 0.9988189195441433}",predict
571,1,1,0.7087453362363437,"{'0': 0.2912546637636563, '1': 0.7087453362363437}",predict
583,1,1,0.9982499781811077,"{'0': 0.0017500218188922778, '1': 0.9982499781811077}",predict
587,1,1,0.9246492725712827,"{'0': 0.07535072742871729, '1': 0.9246492725712827}",predict
613,0,0,0.2895777257455038,"{'0': 0.7104222742544962, '1': 0.2895777257455038}",predict
615,1,1,0.998828962640842,"{'0': 0.0011710373591580225, '1': 0.998828962640842}",predict
618,1,1,0.8537749109787444,"{'0': 0.14622508902125564, '1': 0.8537749109787444}",predict
632,1,1,0.994280816566022,"{'0': 0.005719183433978037, '1': 0.994280816566022}",predict
638,0,1,0.6297943392256808,"{'0': 0.37020566077431916, '1': 0.6297943392256808}",predict
641,1,1,0.9901156361420607,"{'0': 0.009884363857939338, '1': 0.9901156361420607}",predict
644,1,1,0.9940983374346466,"{'0': 0.005901662565353405, '1': 0.9940983374346466}",predict
646,1,1,0.9993043458551158,"{'0': 0.0006956541448841502, '1': 0.9993043458551158}",predict
649,1,1,0.9929916564938075,"{'0': 0.007008343506192505, '1': 0.9929916564938075}",predict
654,1,1,0.9900392558333808,"{'0': 0.009960744166619184, '1': 0.9900392558333808}",predict
656,1,1,0.9688965457816459,"{'0': 0.031103454218354143, '1': 0.9688965457816459}",predict
667,0,0,0.015079601603515427,"{'0': 0.9849203983964846, '1': 0.015079601603515427}",predict
669,0,0,0.06708950552141368,"{'0': 0.9329104944785863, '1': 0.06708950552141368}",predict
672,0,0,0.019741948110614513,"{'0': 0.9802580518893855, '1': 0.019741948110614513}",predict
682,0,0,0.008948406177202854,"{'0': 0.9910515938227972, '1': 0.008948406177202854}",predict
686,1,1,0.968413108308872,"{'0': 0.03158689169112805, '1': 0.968413108308872}",predict
688,0,0,0.009764317683560545,"{'0': 0.9902356823164394, '1': 0.009764317683560545}",predict
692,0,0,0.012985864509161909,"{'0': 0.987014135490838, '1': 0.012985864509161909}",predict
712,0,0,0.09529742666628892,"{'0': 0.9047025733337111, '1': 0.09529742666628892}",predict
716,0,0,0.004199605665921965,"{'0': 0.9958003943340781, '1': 0.004199605665921965}",predict
742,1,1,0.584944882393287,"{'0': 0.415055117606713, '1': 0.584944882393287}",predict
744,0,0,0.014690085123532265,"{'0': 0.9853099148764677, '1': 0.014690085123532265}",predict
747,0,0,0.13115449475861946,"{'0': 0.8688455052413806, '1': 0.13115449475861946}",predict
748,0,0,0.015185768853428441,"{'0': 0.9848142311465715, '1': 0.015185768853428441}",predict
752,0,0,0.024917617028168287,"{'0': 0.9750823829718317, '1': 0.024917617028168287}",predict
753,1,0,0.40397636320252645,"{'0': 0.5960236367974736, '1': 0.40397636320252645}",predict
760,0,0,0.028352732847978946,"{'0': 0.9716472671520211, '1': 0.028352732847978946}",predict
773,0,0,0.011844063149122515,"{'0': 0.9881559368508774, '1': 0.011844063149122515}",predict
783,1,0,0.23900593500788508,"{'0': 0.760994064992115, '1': 0.23900593500788508}",predict
785,0,0,0.019308245552427362,"{'0': 0.9806917544475726, '1': 0.019308245552427362}",predict
787,0,1,0.5393545623909111,"{'0': 0.46064543760908894, '1': 0.5393545623909111}",predict
790,0,0,0.014244790610724091,"{'0': 0.9857552093892759, '1': 0.014244790610724091}",predict
794,0,0,0.04698822833075452,"{'0': 0.9530117716692454, '1': 0.04698822833075452}",predict
796,0,0,0.0033423964732474244,"{'0': 0.9966576035267526, '1': 0.0033423964732474244}",predict
799,0,0,0.26483419620797377,"{'0': 0.7351658037920262, '1': 0.26483419620797377}",predict
808,0,0,0.04256684952742722,"{'0': 0.9574331504725728, '1': 0.04256684952742722}",predict
811,0,0,0.011166907145136892,"{'0': 0.9888330928548631, '1': 0.011166907145136892}",predict
813,0,0,0.2630992461562835,"{'0': 0.7369007538437164, '1': 0.2630992461562835}",predict
815,0,0,0.03758431893032488,"{'0': 0.9624156810696751, '1': 0.03758431893032488}",predict
817,0,0,0.00995809296691975,"{'0': 0.9900419070330803, '1': 0.00995809296691975}",predict
818,0,0,0.0453805564923501,"{'0': 0.9546194435076499, '1': 0.0453805564923501}",predict
833,0,0,0.01608156036863649,"{'0': 0.9839184396313635, '1': 0.01608156036863649}",predict
862,0,0,0.024717470391656317,"{'0': 0.9752825296083437, '1': 0.024717470391656317}",predict
867,0,0,0.006628912122845075,"{'0': 0.9933710878771549, '1': 0.006628912122845075}",predict
875,0,0,0.004608896053068354,"{'0': 0.9953911039469316, '1': 0.004608896053068354}",predict
878,0,0,0.21986398647504166,"{'0': 0.7801360135249583, '1': 0.21986398647504166}",predict
879,0,0,0.0008733340783049322,"{'0': 0.9991266659216951, '1': 0.0008733340783049322}",predict
892,0,0,0.07126566041331879,"{'0': 0.9287343395866812, '1': 0.07126566041331879}",predict
898,0,0,0.15317125672810644,"{'0': 0.8468287432718935, '1': 0.15317125672810644}",predict
900,0,0,0.004378881458801852,"{'0': 0.9956211185411982, '1': 0.004378881458801852}",predict
902,0,0,0.40057252781884634,"{'0': 0.5994274721811537, '1': 0.40057252781884634}",predict
907,0,0,0.0025047057523525894,"{'0': 0.9974952942476474, '1': 0.0025047057523525894}",predict
921,0,0,0.013350012769638306,"{'0': 0.9866499872303617, '1': 0.013350012769638306}",predict
933,0,0,0.017314323194121184,"{'0': 0.9826856768058788, '1': 0.017314323194121184}",predict
939,0,0,0.0235715275614484,"{'0': 0.9764284724385516, '1': 0.0235715275614484}",predict
940,0,0,0.0177696143733752,"{'0': 0.9822303856266248, '1': 0.0177696143733752}",predict
942,0,0,0.002778083119685804,"{'0': 0.9972219168803141, '1': 0.002778083119685804}",predict
953,0,0,0.006735509925300057,"{'0': 0.9932644900747, '1': 0.006735509925300057}",predict
959,0,0,0.03790810458836991,"{'0': 0.9620918954116301, '1': 0.03790810458836991}",predict
963,0,0,0.13591958540722085,"{'0': 0.8640804145927792, '1': 0.13591958540722085}",predict
966,0,0,0.09288040362669077,"{'0': 0.9071195963733092, '1': 0.09288040362669077}",predict
968,1,1,0.9084336603470738,"{'0': 0.09156633965292615, '1': 0.9084336603470738}",predict
970,0,0,0.0030268901720596005,"{'0': 0.9969731098279404, '1': 0.0030268901720596005}",predict
974,0,0,0.10613167543767861,"{'0': 0.8938683245623213, '1': 0.10613167543767861}",predict
975,0,0,0.14732637036109136,"{'0': 0.8526736296389086, '1': 0.14732637036109136}",predict
977,0,0,0.04706195679792026,"{'0': 0.9529380432020798, '1': 0.04706195679792026}",predict
979,0,0,0.014547345218694883,"{'0': 0.9854526547813052, '1': 0.014547345218694883}",predict
981,0,0,0.002685634830633605,"{'0': 0.9973143651693664, '1': 0.002685634830633605}",predict
984,0,0,0.061321078473425154,"{'0': 0.9386789215265748, '1': 0.061321078473425154}",predict
986,0,0,0.0006244061068513473,"{'0': 0.9993755938931487, '1': 0.0006244061068513473}",predict
987,1,1,0.8814001534272151,"{'0': 0.11859984657278488, '1': 0.8814001534272151}",predict
988,0,0,0.008269332757743289,"{'0': 0.9917306672422567, '1': 0.008269332757743289}",predict
991,0,0,0.0005263348949450513,"{'0': 0.999473665105055, '1': 0.0005263348949450513}",predict
993,0,0,0.06700297446195835,"{'0': 0.9329970255380416, '1': 0.06700297446195835}",predict
995,0,0,0.07373449509305671,"{'0': 0.9262655049069433, '1': 0.07373449509305671}",predict
997,0,0,0.0032922870162461404,"{'0': 0.9967077129837538, '1': 0.0032922870162461404}",predict
1005,0,0,0.015024312310186139,"{'0': 0.9849756876898139, '1': 0.015024312310186139}",predict
1012,0,0,0.28501663642907477,"{'0': 0.7149833635709253, '1': 0.28501663642907477}",predict
1015,0,0,0.01056185890767532,"{'0': 0.9894381410923246, '1': 0.01056185890767532}",predict
1023,0,0,0.15130426274185096,"{'0': 0.8486957372581491, '1': 0.15130426274185096}",predict
1029,0,0,0.017974150426763917,"{'0': 0.9820258495732361, '1': 0.017974150426763917}",predict
1041,0,0,0.18078330502717802,"{'0': 0.819216694972822, '1': 0.18078330502717802}",predict
1049,1,1,0.6914489493863809,"{'0': 0.3085510506136191, '1': 0.6914489493863809}",predict
1050,0,0,0.003161833490073852,"{'0': 0.9968381665099262, '1': 0.003161833490073852}",predict
1054,0,0,0.04171603684682515,"{'0': 0.9582839631531749, '1': 0.04171603684682515}",predict
1061,0,0,0.42826941560533305,"{'0': 0.571730584394667, '1': 0.42826941560533305}",predict
1064,0,0,0.006677562525821718,"{'0': 0.9933224374741783, '1': 0.006677562525821718}",predict
1083,1,0,0.049983747749062724,"{'0': 0.9500162522509372, '1': 0.049983747749062724}",predict
1091,0,0,0.012529610448771033,"{'0': 0.987470389551229, '1': 0.012529610448771033}",predict
1092,1,0,0.35733409582798736,"{'0': 0.6426659041720126, '1': 0.35733409582798736}",predict
1098,0,0,0.005133864362492327,"{'0': 0.9948661356375077, '1': 0.005133864362492327}",predict
1101,0,0,0.3977803988163492,"{'0': 0.6022196011836508, '1': 0.3977803988163492}",predict
1103,0,0,0.057552221975187876,"{'0': 0.9424477780248122, '1': 0.057552221975187876}",predict
1107,0,0,0.006717150366687228,"{'0': 0.9932828496333128, '1': 0.006717150366687228}",predict
1113,1,1,0.7004420271180242,"{'0': 0.29955797288197583, '1': 0.7004420271180242}",predict
1114,0,0,0.021232498239210962,"{'0': 0.9787675017607891, '1': 0.021232498239210962}",predict
1115,0,0,0.01132187655451687,"{'0': 0.9886781234454831, '1': 0.01132187655451687}",predict
1126,0,0,0.22962433544454822,"{'0': 0.7703756645554518, '1': 0.22962433544454822}",predict
1129,0,0,0.013905672272625916,"{'0': 0.986094327727374, '1': 0.013905672272625916}",predict
1135,0,0,0.0013080346670321962,"{'0': 0.9986919653329678, '1': 0.0013080346670321962}",predict
1140,0,0,0.020698684569831767,"{'0': 0.9793013154301682, '1': 0.020698684569831767}",predict
1150,0,0,0.017926832870665668,"{'0': 0.9820731671293343, '1': 0.017926832870665668}",predict
1151,0,0,0.007910772274420216,"{'0': 0.9920892277255798, '1': 0.007910772274420216}",predict
1154,0,0,0.0267029919520951,"{'0': 0.9732970080479049, '1': 0.0267029919520951}",predict
1166,0,0,0.02412047130015132,"{'0': 0.9758795286998487, '1': 0.02412047130015132}",predict
1168,0,0,0.027306002512255484,"{'0': 0.9726939974877445, '1': 0.027306002512255484}",predict
1182,0,0,0.0022582329978648313,"{'0': 0.9977417670021351, '1': 0.0022582329978648313}",predict
1184,0,0,0.03827248051589599,"{'0': 0.961727519484104, '1': 0.03827248051589599}",predict
1189,0,0,0.001066520619159388,"{'0': 0.9989334793808406, '1': 0.001066520619159388}",predict
1190,0,0,0.007838620747655354,"{'0': 0.9921613792523446, '1': 0.007838620747655354}",predict
1196,0,0,0.024949393516751663,"{'0': 0.9750506064832484, '1': 0.024949393516751663}",predict
1200,0,0,0.3263996502371719,"{'0': 0.6736003497628281, '1': 0.3263996502371719}",predict
1208,0,0,0.0030862298442054046,"{'0': 0.9969137701557946, '1': 0.0030862298442054046}",predict
1210,0,0,0.002875770878411706,"{'0': 0.9971242291215883, '1': 0.002875770878411706}",predict
1212,0,0,0.3520603031734835,"{'0': 0.6479396968265165, '1': 0.3520603031734835}",predict
1215,0,0,0.04788087591947164,"{'0': 0.9521191240805283, '1': 0.04788087591947164}",predict
1223,0,0,0.013597125817601034,"{'0': 0.9864028741823989, '1': 0.013597125817601034}",predict
1226,0,0,0.054150970447032945,"{'0': 0.945849029552967, '1': 0.054150970447032945}",predict
1227,0,0,0.06443690476159593,"{'0': 0.9355630952384041, '1': 0.06443690476159593}",predict
1228,0,0,0.06167704135554367,"{'0': 0.9383229586444564, '1': 0.06167704135554367}",predict
1232,1,1,0.5877667527582169,"{'0': 0.4122332472417831, '1': 0.5877667527582169}",predict
1244,0,0,0.08818701290349304,"{'0': 0.9118129870965069, '1': 0.08818701290349304}",predict
1247,0,0,0.08028050628044377,"{'0': 0.9197194937195562, '1': 0.08028050628044377}",predict
1249,0,0,0.3130303344217299,"{'0': 0.6869696655782701, '1': 0.3130303344217299}",predict
1253,0,0,0.039280688322837785,"{'0': 0.9607193116771622, '1': 0.039280688322837785}",predict
1259,0,0,0.004582550364809101,"{'0': 0.9954174496351909, '1': 0.004582550364809101}",predict
1260,0,0,0.036932761051768424,"{'0': 0.9630672389482315, '1': 0.036932761051768424}",predict
1264,1,0,0.04608069091055215,"{'0': 0.9539193090894479, '1': 0.04608069091055215}",predict
1267,0,0,0.0025464870141882496,"{'0': 0.9974535129858118, '1': 0.0025464870141882496}",predict
1273,0,0,0.005400150694168164,"{'0': 0.9945998493058318, '1': 0.005400150694168164}",predict
1278,0,0,0.013256321328896774,"{'0': 0.9867436786711032, '1': 0.013256321328896774}",predict
1287,1,1,0.6751054474488591,"{'0': 0.32489455255114086, '1': 0.6751054474488591}",predict
1288,0,1,0.6117115741600345,"{'0': 0.3882884258399655, '1': 0.6117115741600345}",predict
1293,0,0,0.008426595517489793,"{'0': 0.9915734044825102, '1': 0.008426595517489793}",predict
1320,0,0,0.041280817060012416,"{'0': 0.9587191829399876, '1': 0.041280817060012416}",predict
1323,0,0,0.0025262784316862404,"{'0': 0.9974737215683137, '1': 0.0025262784316862404}",predict
1324,0,0,0.0015053294620936879,"{'0': 0.9984946705379063, '1': 0.0015053294620936879}",predict
1326,0,0,0.009822246408069727,"{'0': 0.9901777535919303, '1': 0.009822246408069727}",predict
1327,0,0,0.009317410052064051,"{'0': 0.9906825899479359, '1': 0.009317410052064051}",predict
