id,label,predict_result,predict_score,predict_detail,type
247,1,1,0.9991176976650662,"{'0': 0.0008823023349338044, '1': 0.9991176976650662}",predict
251,1,1,0.9194415081103582,"{'0': 0.08055849188964181, '1': 0.9194415081103582}",predict
253,1,1,0.9838505282809257,"{'0': 0.016149471719074326, '1': 0.9838505282809257}",predict
254,1,1,0.9962331902234169,"{'0': 0.0037668097765830577, '1': 0.9962331902234169}",predict
268,1,1,0.994726149824938,"{'0': 0.005273850175061989, '1': 0.994726149824938}",predict
270,1,1,0.9439792978292958,"{'0': 0.056020702170704206, '1': 0.9439792978292958}",predict
295,0,0,0.019049152185150506,"{'0': 0.9809508478148495, '1': 0.019049152185150506}",predict
298,1,0,0.3220067752509279,"{'0': 0.6779932247490721, '1': 0.3220067752509279}",predict
299,1,1,0.8670787894914451,"{'0': 0.13292121050855488, '1': 0.8670787894914451}",predict
303,1,1,0.9982068938742737,"{'0': 0.0017931061257262515, '1': 0.9982068938742737}",predict
308,1,1,0.9981932344118838,"{'0': 0.0018067655881162104, '1': 0.9981932344118838}",predict
312,1,1,0.9985295141632026,"{'0': 0.0014704858367974305, '1': 0.9985295141632026}",predict
315,1,1,0.9854794162764402,"{'0': 0.014520583723559799, '1': 0.9854794162764402}",predict
317,1,1,0.9970544020899795,"{'0': 0.00294559791002047, '1': 0.9970544020899795}",predict
319,1,1,0.9986892817175163,"{'0': 0.0013107182824837471, '1': 0.9986892817175163}",predict
320,1,1,0.9981005046258025,"{'0': 0.0018994953741975351, '1': 0.9981005046258025}",predict
322,1,1,0.9947230880801288,"{'0': 0.00527691191987123, '1': 0.9947230880801288}",predict
326,1,1,0.9892618315891012,"{'0': 0.010738168410898807, '1': 0.9892618315891012}",predict
328,1,1,0.9971109775296545,"{'0': 0.0028890224703455036, '1': 0.9971109775296545}",predict
333,1,1,0.9979818388246138,"{'0': 0.002018161175386224, '1': 0.9979818388246138}",predict
342,1,1,0.9886543663963997,"{'0': 0.011345633603600302, '1': 0.9886543663963997}",predict
364,1,0,0.10684525319808458,"{'0': 0.8931547468019154, '1': 0.10684525319808458}",predict
381,1,1,0.9827360595947523,"{'0': 0.017263940405247702, '1': 0.9827360595947523}",predict
390,1,1,0.9952195402049873,"{'0': 0.004780459795012737, '1': 0.9952195402049873}",predict
393,1,1,0.9897276453953867,"{'0': 0.010272354604613287, '1': 0.9897276453953867}",predict
399,1,1,0.9990490177143376,"{'0': 0.0009509822856623718, '1': 0.9990490177143376}",predict
402,1,1,0.9905886314516723,"{'0': 0.009411368548327692, '1': 0.9905886314516723}",predict
406,1,0,0.35275903558252575,"{'0': 0.6472409644174743, '1': 0.35275903558252575}",predict
412,1,1,0.9713583628721764,"{'0': 0.028641637127823638, '1': 0.9713583628721764}",predict
420,1,1,0.9964090532724676,"{'0': 0.0035909467275323514, '1': 0.9964090532724676}",predict
425,1,1,0.9979807905208707,"{'0': 0.002019209479129258, '1': 0.9979807905208707}",predict
426,1,1,0.9976999652400805,"{'0': 0.002300034759919467, '1': 0.9976999652400805}",predict
427,1,1,0.9977939703282597,"{'0': 0.0022060296717403283, '1': 0.9977939703282597}",predict
431,1,1,0.9979594457631683,"{'0': 0.002040554236831693, '1': 0.9979594457631683}",predict
434,1,1,0.9868552270922585,"{'0': 0.01314477290774152, '1': 0.9868552270922585}",predict
435,1,1,0.9717198699404112,"{'0': 0.02828013005958885, '1': 0.9717198699404112}",predict
436,1,1,0.9960145772607368,"{'0': 0.003985422739263167, '1': 0.9960145772607368}",predict
438,1,1,0.8630473093069594,"{'0': 0.1369526906930406, '1': 0.8630473093069594}",predict
440,1,1,0.9973827030682213,"{'0': 0.002617296931778701, '1': 0.9973827030682213}",predict
442,1,1,0.9935492901230332,"{'0': 0.006450709876966831, '1': 0.9935492901230332}",predict
443,1,1,0.9984168407854604,"{'0': 0.0015831592145395534, '1': 0.9984168407854604}",predict
445,1,1,0.997615969721207,"{'0': 0.00238403027879297, '1': 0.997615969721207}",predict
446,1,1,0.9984327485120381,"{'0': 0.0015672514879618848, '1': 0.9984327485120381}",predict
452,1,1,0.7945776236497051,"{'0': 0.20542237635029492, '1': 0.7945776236497051}",predict
458,1,1,0.9211898205419451,"{'0': 0.07881017945805491, '1': 0.9211898205419451}",predict
461,0,0,0.14102824265116715,"{'0': 0.8589717573488329, '1': 0.14102824265116715}",predict
464,1,1,0.9970491426043313,"{'0': 0.0029508573956686934, '1': 0.9970491426043313}",predict
466,1,1,0.9330693994487309,"{'0': 0.06693060055126909, '1': 0.9330693994487309}",predict
472,1,1,0.9763745974550301,"{'0': 0.02362540254496992, '1': 0.9763745974550301}",predict
474,1,1,0.9634113394717475,"{'0': 0.03658866052825249, '1': 0.9634113394717475}",predict
477,1,1,0.9802533334849305,"{'0': 0.01974666651506951, '1': 0.9802533334849305}",predict
481,1,1,0.997510065998783,"{'0': 0.002489934001216998, '1': 0.997510065998783}",predict
486,1,1,0.7891060449445604,"{'0': 0.21089395505543962, '1': 0.7891060449445604}",predict
491,1,1,0.9936430263348701,"{'0': 0.006356973665129884, '1': 0.9936430263348701}",predict
494,1,0,0.016440053274794572,"{'0': 0.9835599467252054, '1': 0.016440053274794572}",predict
500,1,1,0.8965605174305415,"{'0': 0.10343948256945845, '1': 0.8965605174305415}",predict
503,1,1,0.851646833378552,"{'0': 0.14835316662144804, '1': 0.851646833378552}",predict
505,1,1,0.9975437732665956,"{'0': 0.0024562267334043986, '1': 0.9975437732665956}",predict
506,1,1,0.9557207216239716,"{'0': 0.04427927837602841, '1': 0.9557207216239716}",predict
511,1,1,0.999075908521497,"{'0': 0.0009240914785030307, '1': 0.999075908521497}",predict
512,1,0,0.1262133109743573,"{'0': 0.8737866890256427, '1': 0.1262133109743573}",predict
517,1,1,0.6627636323282742,"{'0': 0.3372363676717258, '1': 0.6627636323282742}",predict
520,1,1,0.9959142460967975,"{'0': 0.004085753903202538, '1': 0.9959142460967975}",predict
526,0,0,0.005072823023453045,"{'0': 0.994927176976547, '1': 0.005072823023453045}",predict
528,1,1,0.9994502375259977,"{'0': 0.0005497624740022911, '1': 0.9994502375259977}",predict
529,1,1,0.8012105538672066,"{'0': 0.19878944613279337, '1': 0.8012105538672066}",predict
530,1,1,0.9939887012752195,"{'0': 0.006011298724780456, '1': 0.9939887012752195}",predict
533,1,1,0.9916760351078676,"{'0': 0.008323964892132385, '1': 0.9916760351078676}",predict
535,1,1,0.9971912813498488,"{'0': 0.0028087186501511985, '1': 0.9971912813498488}",predict
539,1,1,0.9975561480269368,"{'0': 0.0024438519730631825, '1': 0.9975561480269368}",predict
540,1,0,0.18981944154872363,"{'0': 0.8101805584512763, '1': 0.18981944154872363}",predict
548,1,1,0.982842168586719,"{'0': 0.017157831413280977, '1': 0.982842168586719}",predict
549,1,1,0.9976682985505659,"{'0': 0.002331701449434065, '1': 0.9976682985505659}",predict
557,1,1,0.9968305903261993,"{'0': 0.0031694096738007493, '1': 0.9968305903261993}",predict
563,1,1,0.9986566298480565,"{'0': 0.0013433701519435237, '1': 0.9986566298480565}",predict
565,1,1,0.7871015899072518,"{'0': 0.21289841009274824, '1': 0.7871015899072518}",predict
568,1,1,0.991536039447713,"{'0': 0.008463960552287042, '1': 0.991536039447713}",predict
569,1,1,0.9943645018423994,"{'0': 0.00563549815760056, '1': 0.9943645018423994}",predict
571,1,1,0.816803812179648,"{'0': 0.18319618782035196, '1': 0.816803812179648}",predict
583,1,1,0.9983458691072135,"{'0': 0.0016541308927865428, '1': 0.9983458691072135}",predict
587,1,1,0.9961572634441761,"{'0': 0.0038427365558239, '1': 0.9961572634441761}",predict
613,0,0,0.3949697249419427,"{'0': 0.6050302750580573, '1': 0.3949697249419427}",predict
615,1,1,0.991931623015863,"{'0': 0.008068376984136982, '1': 0.991931623015863}",predict
618,1,0,0.4807521078881211,"{'0': 0.5192478921118788, '1': 0.4807521078881211}",predict
632,1,1,0.975402944483671,"{'0': 0.02459705551632896, '1': 0.975402944483671}",predict
638,1,1,0.7230386306157357,"{'0': 0.2769613693842643, '1': 0.7230386306157357}",predict
641,1,1,0.9807255071914546,"{'0': 0.01927449280854543, '1': 0.9807255071914546}",predict
644,1,1,0.994542604345259,"{'0': 0.005457395654741015, '1': 0.994542604345259}",predict
646,1,1,0.9958322648824515,"{'0': 0.004167735117548532, '1': 0.9958322648824515}",predict
649,1,1,0.9971689290132447,"{'0': 0.0028310709867552797, '1': 0.9971689290132447}",predict
654,1,1,0.9905072608341937,"{'0': 0.009492739165806285, '1': 0.9905072608341937}",predict
656,1,1,0.5703888648695555,"{'0': 0.42961113513044447, '1': 0.5703888648695555}",predict
667,0,0,0.005494106644473635,"{'0': 0.9945058933555264, '1': 0.005494106644473635}",predict
669,0,0,0.03115550732801538,"{'0': 0.9688444926719846, '1': 0.03115550732801538}",predict
672,0,0,0.002731866765112762,"{'0': 0.9972681332348873, '1': 0.002731866765112762}",predict
682,0,0,0.04273603693492555,"{'0': 0.9572639630650744, '1': 0.04273603693492555}",predict
686,1,1,0.9887886330692492,"{'0': 0.011211366930750755, '1': 0.9887886330692492}",predict
688,0,0,0.005724328171509864,"{'0': 0.9942756718284901, '1': 0.005724328171509864}",predict
692,0,0,0.006983228128149542,"{'0': 0.9930167718718504, '1': 0.006983228128149542}",predict
712,0,0,0.08494075807331108,"{'0': 0.915059241926689, '1': 0.08494075807331108}",predict
716,0,0,0.0015156573242513822,"{'0': 0.9984843426757486, '1': 0.0015156573242513822}",predict
742,0,0,0.2015316152400673,"{'0': 0.7984683847599328, '1': 0.2015316152400673}",predict
744,0,0,0.00519445331631606,"{'0': 0.9948055466836839, '1': 0.00519445331631606}",predict
747,1,0,0.4847353721652462,"{'0': 0.5152646278347538, '1': 0.4847353721652462}",predict
748,0,0,0.2082706786567113,"{'0': 0.7917293213432887, '1': 0.2082706786567113}",predict
752,0,0,0.20653986957921594,"{'0': 0.793460130420784, '1': 0.20653986957921594}",predict
753,1,0,0.1337395355821514,"{'0': 0.8662604644178487, '1': 0.1337395355821514}",predict
760,0,0,0.0030640556469960136,"{'0': 0.996935944353004, '1': 0.0030640556469960136}",predict
773,0,0,0.011163766359262228,"{'0': 0.9888362336407378, '1': 0.011163766359262228}",predict
783,1,0,0.3219182673930307,"{'0': 0.6780817326069692, '1': 0.3219182673930307}",predict
785,0,0,0.009683803655075146,"{'0': 0.9903161963449248, '1': 0.009683803655075146}",predict
787,1,1,0.8982585576229839,"{'0': 0.1017414423770161, '1': 0.8982585576229839}",predict
790,0,0,0.03190100420051889,"{'0': 0.9680989957994811, '1': 0.03190100420051889}",predict
794,0,0,0.02616568797049698,"{'0': 0.973834312029503, '1': 0.02616568797049698}",predict
796,0,0,0.00880901919061884,"{'0': 0.9911909808093812, '1': 0.00880901919061884}",predict
799,1,0,0.20660905957163486,"{'0': 0.7933909404283651, '1': 0.20660905957163486}",predict
808,0,0,0.003996788680186979,"{'0': 0.9960032113198131, '1': 0.003996788680186979}",predict
811,0,0,0.36838068832860227,"{'0': 0.6316193116713977, '1': 0.36838068832860227}",predict
813,0,0,0.16167949541407506,"{'0': 0.838320504585925, '1': 0.16167949541407506}",predict
815,0,0,0.03953260055285084,"{'0': 0.9604673994471492, '1': 0.03953260055285084}",predict
817,0,0,0.003070533961764801,"{'0': 0.9969294660382352, '1': 0.003070533961764801}",predict
818,0,0,0.2696829284683778,"{'0': 0.7303170715316222, '1': 0.2696829284683778}",predict
833,0,0,0.017142011626711747,"{'0': 0.9828579883732883, '1': 0.017142011626711747}",predict
862,0,0,0.013861087394757039,"{'0': 0.986138912605243, '1': 0.013861087394757039}",predict
867,0,0,0.005487901436624207,"{'0': 0.9945120985633757, '1': 0.005487901436624207}",predict
875,0,0,0.02481319509478132,"{'0': 0.9751868049052187, '1': 0.02481319509478132}",predict
878,0,0,0.05419284517807442,"{'0': 0.9458071548219256, '1': 0.05419284517807442}",predict
879,0,0,0.0022047362408507123,"{'0': 0.9977952637591493, '1': 0.0022047362408507123}",predict
892,0,0,0.15070866438864666,"{'0': 0.8492913356113534, '1': 0.15070866438864666}",predict
898,0,0,0.45657316225313815,"{'0': 0.5434268377468618, '1': 0.45657316225313815}",predict
900,0,0,0.006991770513576284,"{'0': 0.9930082294864238, '1': 0.006991770513576284}",predict
902,1,1,0.6829143594640673,"{'0': 0.3170856405359327, '1': 0.6829143594640673}",predict
907,0,0,0.00999165031247398,"{'0': 0.990008349687526, '1': 0.00999165031247398}",predict
921,0,0,0.0366219581405875,"{'0': 0.9633780418594124, '1': 0.0366219581405875}",predict
933,0,0,0.03938137127043709,"{'0': 0.9606186287295629, '1': 0.03938137127043709}",predict
939,0,0,0.0527637291586311,"{'0': 0.9472362708413689, '1': 0.0527637291586311}",predict
940,0,0,0.003556314513970249,"{'0': 0.9964436854860298, '1': 0.003556314513970249}",predict
942,0,0,0.022035739306591015,"{'0': 0.977964260693409, '1': 0.022035739306591015}",predict
953,0,0,0.014730360838421924,"{'0': 0.9852696391615781, '1': 0.014730360838421924}",predict
959,1,1,0.5137290712557794,"{'0': 0.4862709287442206, '1': 0.5137290712557794}",predict
963,0,0,0.06515901759021077,"{'0': 0.9348409824097892, '1': 0.06515901759021077}",predict
966,0,0,0.0814796348403882,"{'0': 0.9185203651596118, '1': 0.0814796348403882}",predict
968,1,1,0.7603698075648156,"{'0': 0.23963019243518435, '1': 0.7603698075648156}",predict
970,0,0,0.0028150243722506138,"{'0': 0.9971849756277494, '1': 0.0028150243722506138}",predict
974,0,0,0.02368043312911124,"{'0': 0.9763195668708887, '1': 0.02368043312911124}",predict
975,0,0,0.02790795174489473,"{'0': 0.9720920482551053, '1': 0.02790795174489473}",predict
977,0,0,0.09000736927435823,"{'0': 0.9099926307256417, '1': 0.09000736927435823}",predict
979,0,0,0.011034805550391602,"{'0': 0.9889651944496084, '1': 0.011034805550391602}",predict
981,0,0,0.017419103980318706,"{'0': 0.9825808960196813, '1': 0.017419103980318706}",predict
984,0,0,0.04781158387123852,"{'0': 0.9521884161287615, '1': 0.04781158387123852}",predict
986,0,0,0.012324302908906064,"{'0': 0.9876756970910939, '1': 0.012324302908906064}",predict
987,1,0,0.3876260085218555,"{'0': 0.6123739914781445, '1': 0.3876260085218555}",predict
988,0,0,0.0131878594511919,"{'0': 0.9868121405488081, '1': 0.0131878594511919}",predict
991,0,0,0.003724834261559457,"{'0': 0.9962751657384405, '1': 0.003724834261559457}",predict
993,0,0,0.006338898667560639,"{'0': 0.9936611013324393, '1': 0.006338898667560639}",predict
995,1,1,0.8526066063430915,"{'0': 0.1473933936569085, '1': 0.8526066063430915}",predict
997,0,0,0.0073135416859747195,"{'0': 0.9926864583140252, '1': 0.0073135416859747195}",predict
1005,0,0,0.007102311979982202,"{'0': 0.9928976880200178, '1': 0.007102311979982202}",predict
1012,0,0,0.08464225253162579,"{'0': 0.9153577474683742, '1': 0.08464225253162579}",predict
1015,0,0,0.012427165653901432,"{'0': 0.9875728343460985, '1': 0.012427165653901432}",predict
1023,1,0,0.4749285361279601,"{'0': 0.52507146387204, '1': 0.4749285361279601}",predict
1029,0,0,0.19541920809910035,"{'0': 0.8045807919008996, '1': 0.19541920809910035}",predict
1041,0,0,0.3214075226336196,"{'0': 0.6785924773663804, '1': 0.3214075226336196}",predict
1049,1,0,0.39737667509854446,"{'0': 0.6026233249014555, '1': 0.39737667509854446}",predict
1050,0,0,0.027868834069433565,"{'0': 0.9721311659305665, '1': 0.027868834069433565}",predict
1054,0,0,0.007636492045476367,"{'0': 0.9923635079545237, '1': 0.007636492045476367}",predict
1061,0,0,0.0661879094100719,"{'0': 0.9338120905899281, '1': 0.0661879094100719}",predict
1064,0,0,0.005964707871670366,"{'0': 0.9940352921283296, '1': 0.005964707871670366}",predict
1083,1,0,0.2498024303204415,"{'0': 0.7501975696795585, '1': 0.2498024303204415}",predict
1091,0,0,0.02381787639661768,"{'0': 0.9761821236033823, '1': 0.02381787639661768}",predict
1092,1,0,0.47208903102794947,"{'0': 0.5279109689720505, '1': 0.47208903102794947}",predict
1098,0,0,0.007172090208774333,"{'0': 0.9928279097912257, '1': 0.007172090208774333}",predict
1101,0,0,0.22641507718991252,"{'0': 0.7735849228100875, '1': 0.22641507718991252}",predict
1103,0,0,0.01140308028050593,"{'0': 0.988596919719494, '1': 0.01140308028050593}",predict
1107,0,0,0.013678837050048024,"{'0': 0.986321162949952, '1': 0.013678837050048024}",predict
1113,1,1,0.6849668492950499,"{'0': 0.3150331507049501, '1': 0.6849668492950499}",predict
1114,0,0,0.024716479858064334,"{'0': 0.9752835201419356, '1': 0.024716479858064334}",predict
1115,0,0,0.0072561826490863375,"{'0': 0.9927438173509137, '1': 0.0072561826490863375}",predict
1126,0,0,0.23585131477537016,"{'0': 0.7641486852246299, '1': 0.23585131477537016}",predict
1129,0,0,0.05925706497808685,"{'0': 0.9407429350219132, '1': 0.05925706497808685}",predict
1135,0,0,0.0011488364096473086,"{'0': 0.9988511635903526, '1': 0.0011488364096473086}",predict
1140,0,0,0.047831842709228925,"{'0': 0.9521681572907711, '1': 0.047831842709228925}",predict
1150,0,0,0.01774384099101198,"{'0': 0.982256159008988, '1': 0.01774384099101198}",predict
1151,0,0,0.003065595670833225,"{'0': 0.9969344043291668, '1': 0.003065595670833225}",predict
1154,0,0,0.010981391976736676,"{'0': 0.9890186080232634, '1': 0.010981391976736676}",predict
1166,0,0,0.009424349902083656,"{'0': 0.9905756500979164, '1': 0.009424349902083656}",predict
1168,0,0,0.05620314120918347,"{'0': 0.9437968587908165, '1': 0.05620314120918347}",predict
1182,0,0,0.006089018830095065,"{'0': 0.993910981169905, '1': 0.006089018830095065}",predict
1184,0,0,0.18578226704879366,"{'0': 0.8142177329512064, '1': 0.18578226704879366}",predict
1189,0,0,0.006594038595892748,"{'0': 0.9934059614041073, '1': 0.006594038595892748}",predict
1190,0,0,0.003234873314158937,"{'0': 0.996765126685841, '1': 0.003234873314158937}",predict
1196,0,0,0.023623741495420576,"{'0': 0.9763762585045794, '1': 0.023623741495420576}",predict
1200,0,0,0.18288327367571064,"{'0': 0.8171167263242893, '1': 0.18288327367571064}",predict
1208,0,0,0.003865657501256205,"{'0': 0.9961343424987438, '1': 0.003865657501256205}",predict
1210,0,0,0.01009251946633368,"{'0': 0.9899074805336663, '1': 0.01009251946633368}",predict
1212,0,0,0.028686649305575813,"{'0': 0.9713133506944241, '1': 0.028686649305575813}",predict
1215,0,0,0.029572409203207594,"{'0': 0.9704275907967924, '1': 0.029572409203207594}",predict
1223,0,0,0.017131687600390515,"{'0': 0.9828683123996095, '1': 0.017131687600390515}",predict
1226,1,1,0.5623325076574244,"{'0': 0.4376674923425756, '1': 0.5623325076574244}",predict
1227,0,0,0.3520841791450163,"{'0': 0.6479158208549838, '1': 0.3520841791450163}",predict
1228,0,0,0.4124829409744167,"{'0': 0.5875170590255834, '1': 0.4124829409744167}",predict
1232,1,1,0.6384252948938347,"{'0': 0.3615747051061653, '1': 0.6384252948938347}",predict
1244,0,0,0.14150714183038762,"{'0': 0.8584928581696124, '1': 0.14150714183038762}",predict
1247,0,0,0.08472595926236569,"{'0': 0.9152740407376343, '1': 0.08472595926236569}",predict
1249,0,0,0.4303081481417263,"{'0': 0.5696918518582736, '1': 0.4303081481417263}",predict
1253,0,0,0.06330718943751805,"{'0': 0.936692810562482, '1': 0.06330718943751805}",predict
1259,0,0,0.005082306700469238,"{'0': 0.9949176932995307, '1': 0.005082306700469238}",predict
1260,1,0,0.2677825847233193,"{'0': 0.7322174152766807, '1': 0.2677825847233193}",predict
1264,0,0,0.030949721556863288,"{'0': 0.9690502784431367, '1': 0.030949721556863288}",predict
1267,0,0,0.051426753841734736,"{'0': 0.9485732461582652, '1': 0.051426753841734736}",predict
1273,0,0,0.013672859786342209,"{'0': 0.9863271402136577, '1': 0.013672859786342209}",predict
1278,0,0,0.012873004307695026,"{'0': 0.987126995692305, '1': 0.012873004307695026}",predict
1287,1,1,0.84447654437695,"{'0': 0.15552345562305003, '1': 0.84447654437695}",predict
1288,0,1,0.5238055938636601,"{'0': 0.4761944061363399, '1': 0.5238055938636601}",predict
1293,0,0,0.01663741026365933,"{'0': 0.9833625897363407, '1': 0.01663741026365933}",predict
1320,0,0,0.015059583715263624,"{'0': 0.9849404162847364, '1': 0.015059583715263624}",predict
1323,0,0,0.008259264466237601,"{'0': 0.9917407355337624, '1': 0.008259264466237601}",predict
1324,0,0,0.01302697962506681,"{'0': 0.9869730203749332, '1': 0.01302697962506681}",predict
1326,0,0,0.0077788684344424945,"{'0': 0.9922211315655575, '1': 0.0077788684344424945}",predict
1327,0,0,0.006610446499230417,"{'0': 0.9933895535007696, '1': 0.006610446499230417}",predict
