id,label,predict_result,predict_score,predict_detail,type
317,1,1,0.9967161626424514,"{'0': 0.003283837357548558, '1': 0.9967161626424514}",predict
319,1,1,0.9986387176209613,"{'0': 0.001361282379038653, '1': 0.9986387176209613}",predict
320,1,1,0.9982525872350761,"{'0': 0.0017474127649238502, '1': 0.9982525872350761}",predict
322,1,1,0.9978971593507254,"{'0': 0.0021028406492745733, '1': 0.9978971593507254}",predict
326,1,1,0.9849458032523113,"{'0': 0.015054196747688708, '1': 0.9849458032523113}",predict
328,1,1,0.9953683997051219,"{'0': 0.00463160029487808, '1': 0.9953683997051219}",predict
333,1,1,0.9954328102833523,"{'0': 0.004567189716647713, '1': 0.9954328102833523}",predict
342,1,1,0.9969783003705711,"{'0': 0.0030216996294288867, '1': 0.9969783003705711}",predict
364,0,0,0.43311842537942,"{'0': 0.56688157462058, '1': 0.43311842537942}",predict
381,1,1,0.7576271353719304,"{'0': 0.24237286462806962, '1': 0.7576271353719304}",predict
390,1,1,0.988765850222933,"{'0': 0.011234149777067048, '1': 0.988765850222933}",predict
393,0,0,0.39970194161224804,"{'0': 0.600298058387752, '1': 0.39970194161224804}",predict
399,1,1,0.998310458516856,"{'0': 0.0016895414831440414, '1': 0.998310458516856}",predict
402,1,1,0.9958674386187055,"{'0': 0.004132561381294475, '1': 0.9958674386187055}",predict
406,0,0,0.1661287344611751,"{'0': 0.833871265538825, '1': 0.1661287344611751}",predict
412,1,0,0.32943100816581466,"{'0': 0.6705689918341853, '1': 0.32943100816581466}",predict
420,1,1,0.9987201460506,"{'0': 0.0012798539494000005, '1': 0.9987201460506}",predict
425,1,1,0.997891728290423,"{'0': 0.0021082717095769477, '1': 0.997891728290423}",predict
426,1,1,0.9975005758738467,"{'0': 0.002499424126153338, '1': 0.9975005758738467}",predict
427,1,1,0.9968544455242092,"{'0': 0.0031455544757907905, '1': 0.9968544455242092}",predict
431,1,1,0.9983666413473268,"{'0': 0.0016333586526732224, '1': 0.9983666413473268}",predict
434,1,1,0.9584184417322638,"{'0': 0.04158155826773624, '1': 0.9584184417322638}",predict
435,1,1,0.9899226293366248,"{'0': 0.010077370663375218, '1': 0.9899226293366248}",predict
436,1,1,0.8853844277700126,"{'0': 0.11461557222998742, '1': 0.8853844277700126}",predict
438,1,1,0.8129487834518289,"{'0': 0.18705121654817114, '1': 0.8129487834518289}",predict
440,1,1,0.9909432739642894,"{'0': 0.009056726035710616, '1': 0.9909432739642894}",predict
442,1,1,0.9885699533999878,"{'0': 0.011430046600012234, '1': 0.9885699533999878}",predict
443,1,1,0.9987578207412178,"{'0': 0.0012421792587822278, '1': 0.9987578207412178}",predict
445,1,1,0.9980582067460353,"{'0': 0.0019417932539647076, '1': 0.9980582067460353}",predict
446,1,1,0.9984998715900417,"{'0': 0.001500128409958279, '1': 0.9984998715900417}",predict
452,1,1,0.6326987886748525,"{'0': 0.3673012113251475, '1': 0.6326987886748525}",predict
458,1,1,0.5533756368592045,"{'0': 0.44662436314079546, '1': 0.5533756368592045}",predict
461,0,0,0.18281034109508296,"{'0': 0.817189658904917, '1': 0.18281034109508296}",predict
464,1,1,0.9950665416782002,"{'0': 0.004933458321799811, '1': 0.9950665416782002}",predict
466,1,1,0.9765719466279673,"{'0': 0.023428053372032687, '1': 0.9765719466279673}",predict
472,1,1,0.9868165729670427,"{'0': 0.013183427032957273, '1': 0.9868165729670427}",predict
474,1,1,0.9592386918151747,"{'0': 0.04076130818482526, '1': 0.9592386918151747}",predict
477,1,1,0.9876545705957233,"{'0': 0.012345429404276742, '1': 0.9876545705957233}",predict
481,1,1,0.9987674423544198,"{'0': 0.001232557645580168, '1': 0.9987674423544198}",predict
486,1,1,0.7651434366230861,"{'0': 0.23485656337691385, '1': 0.7651434366230861}",predict
491,1,1,0.9891063221936858,"{'0': 0.010893677806314228, '1': 0.9891063221936858}",predict
494,1,0,0.003988428919297352,"{'0': 0.9960115710807026, '1': 0.003988428919297352}",predict
500,1,1,0.9886496762302461,"{'0': 0.011350323769753867, '1': 0.9886496762302461}",predict
503,1,1,0.9616511285405427,"{'0': 0.03834887145945731, '1': 0.9616511285405427}",predict
505,1,1,0.9995403083683487,"{'0': 0.00045969163165127114, '1': 0.9995403083683487}",predict
506,1,1,0.87647475855019,"{'0': 0.12352524144981003, '1': 0.87647475855019}",predict
511,1,1,0.9981271915569936,"{'0': 0.001872808443006413, '1': 0.9981271915569936}",predict
512,1,0,0.44446195442557224,"{'0': 0.5555380455744278, '1': 0.44446195442557224}",predict
517,1,0,0.18995799396058605,"{'0': 0.810042006039414, '1': 0.18995799396058605}",predict
520,1,1,0.9944241617545952,"{'0': 0.005575838245404752, '1': 0.9944241617545952}",predict
526,0,0,0.018955111288838297,"{'0': 0.9810448887111617, '1': 0.018955111288838297}",predict
528,1,1,0.9992365887651263,"{'0': 0.0007634112348736677, '1': 0.9992365887651263}",predict
529,1,1,0.9623830760332749,"{'0': 0.03761692396672511, '1': 0.9623830760332749}",predict
530,1,1,0.9804843742763911,"{'0': 0.019515625723608876, '1': 0.9804843742763911}",predict
533,1,1,0.9216837419975886,"{'0': 0.07831625800241138, '1': 0.9216837419975886}",predict
535,1,1,0.9992387448815205,"{'0': 0.0007612551184794647, '1': 0.9992387448815205}",predict
539,1,1,0.9968733500022627,"{'0': 0.003126649997737263, '1': 0.9968733500022627}",predict
540,1,0,0.11982159740964504,"{'0': 0.880178402590355, '1': 0.11982159740964504}",predict
548,1,1,0.9948738859706805,"{'0': 0.005126114029319506, '1': 0.9948738859706805}",predict
549,1,1,0.9888508293211654,"{'0': 0.011149170678834586, '1': 0.9888508293211654}",predict
557,1,1,0.9877370296468104,"{'0': 0.012262970353189573, '1': 0.9877370296468104}",predict
563,1,1,0.991090728969162,"{'0': 0.00890927103083805, '1': 0.991090728969162}",predict
565,1,1,0.9861584339908974,"{'0': 0.01384156600910258, '1': 0.9861584339908974}",predict
568,1,1,0.9960334484429203,"{'0': 0.0039665515570797005, '1': 0.9960334484429203}",predict
569,1,1,0.9434794537626999,"{'0': 0.05652054623730007, '1': 0.9434794537626999}",predict
571,1,1,0.9702888117558611,"{'0': 0.029711188244138875, '1': 0.9702888117558611}",predict
583,1,1,0.9992676218221289,"{'0': 0.0007323781778710847, '1': 0.9992676218221289}",predict
587,1,1,0.9942038127497907,"{'0': 0.00579618725020925, '1': 0.9942038127497907}",predict
613,0,0,0.13554148270145172,"{'0': 0.8644585172985483, '1': 0.13554148270145172}",predict
615,1,1,0.9926404981381265,"{'0': 0.0073595018618735075, '1': 0.9926404981381265}",predict
618,1,1,0.7840734719606036,"{'0': 0.21592652803939638, '1': 0.7840734719606036}",predict
632,1,1,0.998264890727482,"{'0': 0.001735109272517965, '1': 0.998264890727482}",predict
638,0,0,0.3711144141187558,"{'0': 0.6288855858812442, '1': 0.3711144141187558}",predict
641,1,1,0.983153101751723,"{'0': 0.01684689824827701, '1': 0.983153101751723}",predict
644,1,1,0.9894289218150033,"{'0': 0.010571078184996696, '1': 0.9894289218150033}",predict
646,1,1,0.9980016979685347,"{'0': 0.0019983020314653377, '1': 0.9980016979685347}",predict
649,1,1,0.9987997780073901,"{'0': 0.00120022199260994, '1': 0.9987997780073901}",predict
654,1,1,0.9896663263231041,"{'0': 0.01033367367689586, '1': 0.9896663263231041}",predict
656,1,0,0.4763395303307187,"{'0': 0.5236604696692813, '1': 0.4763395303307187}",predict
667,0,0,0.007528660162152562,"{'0': 0.9924713398378474, '1': 0.007528660162152562}",predict
669,0,0,0.05807201476954226,"{'0': 0.9419279852304577, '1': 0.05807201476954226}",predict
672,0,0,0.008501369177781597,"{'0': 0.9914986308222185, '1': 0.008501369177781597}",predict
682,0,0,0.0485530866877718,"{'0': 0.9514469133122282, '1': 0.0485530866877718}",predict
686,1,1,0.7372868790361616,"{'0': 0.26271312096383836, '1': 0.7372868790361616}",predict
688,0,0,0.008136402925243372,"{'0': 0.9918635970747566, '1': 0.008136402925243372}",predict
692,0,0,0.03272567829481123,"{'0': 0.9672743217051888, '1': 0.03272567829481123}",predict
712,0,0,0.21267438904823627,"{'0': 0.7873256109517637, '1': 0.21267438904823627}",predict
716,0,0,0.006786988781957948,"{'0': 0.9932130112180421, '1': 0.006786988781957948}",predict
742,1,0,0.25727032300033975,"{'0': 0.7427296769996603, '1': 0.25727032300033975}",predict
744,0,0,0.06549431439731251,"{'0': 0.9345056856026874, '1': 0.06549431439731251}",predict
747,0,0,0.060699565908451034,"{'0': 0.939300434091549, '1': 0.060699565908451034}",predict
748,1,0,0.18575349836534924,"{'0': 0.8142465016346507, '1': 0.18575349836534924}",predict
752,0,0,0.17819971383578412,"{'0': 0.8218002861642159, '1': 0.17819971383578412}",predict
753,0,0,0.04298844032681044,"{'0': 0.9570115596731895, '1': 0.04298844032681044}",predict
760,0,0,0.026525404299065164,"{'0': 0.9734745957009349, '1': 0.026525404299065164}",predict
773,0,0,0.002021429106392658,"{'0': 0.9979785708936073, '1': 0.002021429106392658}",predict
783,0,0,0.3147035549870202,"{'0': 0.6852964450129798, '1': 0.3147035549870202}",predict
785,0,0,0.008978608785788107,"{'0': 0.9910213912142118, '1': 0.008978608785788107}",predict
787,1,1,0.9599285030893993,"{'0': 0.040071496910600746, '1': 0.9599285030893993}",predict
790,0,0,0.23146529517774989,"{'0': 0.7685347048222502, '1': 0.23146529517774989}",predict
794,0,0,0.06766909706208706,"{'0': 0.932330902937913, '1': 0.06766909706208706}",predict
796,0,0,0.011381407098154963,"{'0': 0.9886185929018451, '1': 0.011381407098154963}",predict
799,0,0,0.022858109774440333,"{'0': 0.9771418902255596, '1': 0.022858109774440333}",predict
808,0,0,0.005467053797192933,"{'0': 0.9945329462028071, '1': 0.005467053797192933}",predict
811,0,0,0.030731645035238873,"{'0': 0.9692683549647612, '1': 0.030731645035238873}",predict
813,0,0,0.011841742298744583,"{'0': 0.9881582577012554, '1': 0.011841742298744583}",predict
815,0,0,0.0809728300125914,"{'0': 0.9190271699874086, '1': 0.0809728300125914}",predict
817,0,0,0.0038362175026590995,"{'0': 0.9961637824973409, '1': 0.0038362175026590995}",predict
818,0,0,0.11556125167190788,"{'0': 0.8844387483280921, '1': 0.11556125167190788}",predict
833,0,0,0.08276602447730759,"{'0': 0.9172339755226924, '1': 0.08276602447730759}",predict
862,0,0,0.005217303041636908,"{'0': 0.9947826969583631, '1': 0.005217303041636908}",predict
867,0,0,0.016150969914037527,"{'0': 0.9838490300859625, '1': 0.016150969914037527}",predict
875,0,0,0.03370106042716757,"{'0': 0.9662989395728324, '1': 0.03370106042716757}",predict
878,0,0,0.05313938879134469,"{'0': 0.9468606112086553, '1': 0.05313938879134469}",predict
879,0,0,0.0010396291271209726,"{'0': 0.998960370872879, '1': 0.0010396291271209726}",predict
892,0,0,0.14653467624038136,"{'0': 0.8534653237596186, '1': 0.14653467624038136}",predict
898,0,0,0.030268367835729004,"{'0': 0.969731632164271, '1': 0.030268367835729004}",predict
900,0,0,0.00808080856939046,"{'0': 0.9919191914306096, '1': 0.00808080856939046}",predict
902,0,0,0.028096043606730795,"{'0': 0.9719039563932692, '1': 0.028096043606730795}",predict
907,0,0,0.010593063687215139,"{'0': 0.9894069363127849, '1': 0.010593063687215139}",predict
921,0,0,0.10791294330327145,"{'0': 0.8920870566967285, '1': 0.10791294330327145}",predict
933,0,0,0.05538914233193665,"{'0': 0.9446108576680634, '1': 0.05538914233193665}",predict
939,0,0,0.050508167036367464,"{'0': 0.9494918329636325, '1': 0.050508167036367464}",predict
940,0,0,0.020463827748853667,"{'0': 0.9795361722511463, '1': 0.020463827748853667}",predict
942,0,0,0.13584662204694334,"{'0': 0.8641533779530567, '1': 0.13584662204694334}",predict
953,0,0,0.005663008726884767,"{'0': 0.9943369912731153, '1': 0.005663008726884767}",predict
959,0,0,0.34654134836689104,"{'0': 0.6534586516331089, '1': 0.34654134836689104}",predict
963,0,0,0.1222155691637492,"{'0': 0.8777844308362508, '1': 0.1222155691637492}",predict
966,0,0,0.065172575151795,"{'0': 0.934827424848205, '1': 0.065172575151795}",predict
968,1,0,0.37861293828550174,"{'0': 0.6213870617144983, '1': 0.37861293828550174}",predict
970,0,0,0.006832302222237712,"{'0': 0.9931676977777623, '1': 0.006832302222237712}",predict
974,0,0,0.410902567557155,"{'0': 0.5890974324428451, '1': 0.410902567557155}",predict
975,0,0,0.22177333486097225,"{'0': 0.7782266651390277, '1': 0.22177333486097225}",predict
977,0,0,0.013990424418565284,"{'0': 0.9860095755814348, '1': 0.013990424418565284}",predict
979,1,0,0.11031569223584498,"{'0': 0.889684307764155, '1': 0.11031569223584498}",predict
981,0,0,0.004063613520850139,"{'0': 0.9959363864791498, '1': 0.004063613520850139}",predict
984,0,0,0.01616570133803827,"{'0': 0.9838342986619617, '1': 0.01616570133803827}",predict
986,0,0,0.005936939721232916,"{'0': 0.9940630602787671, '1': 0.005936939721232916}",predict
987,1,1,0.9524827865685919,"{'0': 0.047517213431408134, '1': 0.9524827865685919}",predict
988,0,0,0.006010746543468948,"{'0': 0.9939892534565311, '1': 0.006010746543468948}",predict
991,0,0,0.007126873812539915,"{'0': 0.99287312618746, '1': 0.007126873812539915}",predict
993,0,0,0.016748258817841605,"{'0': 0.9832517411821584, '1': 0.016748258817841605}",predict
995,0,1,0.7404116764866162,"{'0': 0.2595883235133838, '1': 0.7404116764866162}",predict
997,0,0,0.004209911223227586,"{'0': 0.9957900887767724, '1': 0.004209911223227586}",predict
1005,0,0,0.04041303957122023,"{'0': 0.9595869604287798, '1': 0.04041303957122023}",predict
1012,0,1,0.6359996901102214,"{'0': 0.3640003098897786, '1': 0.6359996901102214}",predict
1015,0,0,0.0028748206977672977,"{'0': 0.9971251793022327, '1': 0.0028748206977672977}",predict
1023,0,0,0.0480157025939441,"{'0': 0.951984297406056, '1': 0.0480157025939441}",predict
1029,0,0,0.11749072405737007,"{'0': 0.88250927594263, '1': 0.11749072405737007}",predict
1041,0,0,0.043131198026505016,"{'0': 0.956868801973495, '1': 0.043131198026505016}",predict
1049,0,0,0.10037587397698446,"{'0': 0.8996241260230156, '1': 0.10037587397698446}",predict
1050,0,0,0.03739410180188526,"{'0': 0.9626058981981147, '1': 0.03739410180188526}",predict
1054,0,0,0.010184910274715017,"{'0': 0.989815089725285, '1': 0.010184910274715017}",predict
1061,0,0,0.1896547619004095,"{'0': 0.8103452380995905, '1': 0.1896547619004095}",predict
1064,0,0,0.008259923603835323,"{'0': 0.9917400763961647, '1': 0.008259923603835323}",predict
1083,0,0,0.16907024763057144,"{'0': 0.8309297523694286, '1': 0.16907024763057144}",predict
1091,0,0,0.37352381390265443,"{'0': 0.6264761860973456, '1': 0.37352381390265443}",predict
1092,0,0,0.045230453427630005,"{'0': 0.95476954657237, '1': 0.045230453427630005}",predict
1098,0,0,0.023971422299952645,"{'0': 0.9760285777000474, '1': 0.023971422299952645}",predict
1101,0,0,0.08456205703030631,"{'0': 0.9154379429696937, '1': 0.08456205703030631}",predict
1103,0,0,0.0019010023099782706,"{'0': 0.9980989976900217, '1': 0.0019010023099782706}",predict
1107,0,0,0.005371362653091066,"{'0': 0.994628637346909, '1': 0.005371362653091066}",predict
1113,1,0,0.22298575621230823,"{'0': 0.7770142437876918, '1': 0.22298575621230823}",predict
1114,0,0,0.00495999105523383,"{'0': 0.9950400089447662, '1': 0.00495999105523383}",predict
1115,0,0,0.0034761901311387323,"{'0': 0.9965238098688612, '1': 0.0034761901311387323}",predict
1126,0,0,0.16022663381513189,"{'0': 0.8397733661848681, '1': 0.16022663381513189}",predict
1129,0,0,0.005335336583487755,"{'0': 0.9946646634165123, '1': 0.005335336583487755}",predict
1135,0,0,0.0017566671792946683,"{'0': 0.9982433328207053, '1': 0.0017566671792946683}",predict
1140,0,0,0.02699614446069448,"{'0': 0.9730038555393056, '1': 0.02699614446069448}",predict
1150,0,0,0.010576297745846518,"{'0': 0.9894237022541534, '1': 0.010576297745846518}",predict
1151,0,0,0.004724532227080417,"{'0': 0.9952754677729195, '1': 0.004724532227080417}",predict
1154,0,0,0.010853401491068528,"{'0': 0.9891465985089315, '1': 0.010853401491068528}",predict
1166,0,0,0.01611494727922901,"{'0': 0.983885052720771, '1': 0.01611494727922901}",predict
1168,0,0,0.014063052910653464,"{'0': 0.9859369470893465, '1': 0.014063052910653464}",predict
1182,0,0,0.014737142883234649,"{'0': 0.9852628571167653, '1': 0.014737142883234649}",predict
1184,0,0,0.1387631422673287,"{'0': 0.8612368577326713, '1': 0.1387631422673287}",predict
1189,0,0,0.0012691223557165553,"{'0': 0.9987308776442835, '1': 0.0012691223557165553}",predict
1190,0,0,0.011633706672694935,"{'0': 0.9883662933273051, '1': 0.011633706672694935}",predict
1196,0,0,0.011290735393255332,"{'0': 0.9887092646067447, '1': 0.011290735393255332}",predict
1200,0,0,0.06924209746321013,"{'0': 0.9307579025367899, '1': 0.06924209746321013}",predict
1208,0,0,0.004713477066607982,"{'0': 0.995286522933392, '1': 0.004713477066607982}",predict
1210,0,0,0.014366148149790531,"{'0': 0.9856338518502095, '1': 0.014366148149790531}",predict
1212,0,0,0.10002772908366198,"{'0': 0.899972270916338, '1': 0.10002772908366198}",predict
1215,0,0,0.07317812020629656,"{'0': 0.9268218797937035, '1': 0.07317812020629656}",predict
1223,0,0,0.017083816903546902,"{'0': 0.9829161830964531, '1': 0.017083816903546902}",predict
1226,0,0,0.024126331256342583,"{'0': 0.9758736687436574, '1': 0.024126331256342583}",predict
1227,0,0,0.08838297233901377,"{'0': 0.9116170276609863, '1': 0.08838297233901377}",predict
1228,0,0,0.03264114554875705,"{'0': 0.9673588544512429, '1': 0.03264114554875705}",predict
1232,0,0,0.2073689254062229,"{'0': 0.7926310745937771, '1': 0.2073689254062229}",predict
1244,1,1,0.5860905484600235,"{'0': 0.4139094515399765, '1': 0.5860905484600235}",predict
1247,0,0,0.18965766199211828,"{'0': 0.8103423380078817, '1': 0.18965766199211828}",predict
1249,0,0,0.3529370212953423,"{'0': 0.6470629787046577, '1': 0.3529370212953423}",predict
1253,0,0,0.019594610429508597,"{'0': 0.9804053895704914, '1': 0.019594610429508597}",predict
1259,0,0,0.016630003339068063,"{'0': 0.9833699966609319, '1': 0.016630003339068063}",predict
1260,0,0,0.030838565312299258,"{'0': 0.9691614346877008, '1': 0.030838565312299258}",predict
1264,1,0,0.03562556459677288,"{'0': 0.9643744354032271, '1': 0.03562556459677288}",predict
1267,0,0,0.06748678779265874,"{'0': 0.9325132122073413, '1': 0.06748678779265874}",predict
1273,0,0,0.029546867272636296,"{'0': 0.9704531327273637, '1': 0.029546867272636296}",predict
1278,0,0,0.004196961247435961,"{'0': 0.995803038752564, '1': 0.004196961247435961}",predict
1287,1,1,0.7916783503627131,"{'0': 0.20832164963728694, '1': 0.7916783503627131}",predict
1288,0,0,0.3285682773165355,"{'0': 0.6714317226834645, '1': 0.3285682773165355}",predict
1293,0,0,0.1354984157130257,"{'0': 0.8645015842869743, '1': 0.1354984157130257}",predict
1320,0,0,0.012853973445515776,"{'0': 0.9871460265544842, '1': 0.012853973445515776}",predict
1323,0,0,0.07204983120503786,"{'0': 0.9279501687949622, '1': 0.07204983120503786}",predict
1324,0,0,0.0015013224052786405,"{'0': 0.9984986775947213, '1': 0.0015013224052786405}",predict
1326,0,0,0.020985434716331856,"{'0': 0.9790145652836681, '1': 0.020985434716331856}",predict
1327,0,0,0.009054318206824483,"{'0': 0.9909456817931755, '1': 0.009054318206824483}",predict
